name,slug,positions,team,age,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,Year,FG%,Dist.,% of FGA by Distance 2P,% of FGA by Distance 0-3,% of FGA by Distance 3-10,% of FGA by Distance 10-16,% of FGA by Distance 16-3P,% of FGA by Distance 3P,FG% by Distance 2P,FG% by Distance 0-3,FG% by Distance 3-10,FG% by Distance 10-16,FG% by Distance 16-3P,FG% by Distance 3P,% of FG Ast'd 2P,% of FG Ast'd 3P,Dunks %FGA,# of Dunks,Corner 3s %3PA,Corner 3s 3P%,Attempted Heaves,# of Heaves
Malachi Flynn,flynnma01,POINT GUARD,TORONTO RAPTORS,22.5,45.5,9.5,732.5,99.5,261.5,42.0,129.0,30.0,40.0,10.0,79.5,103.5,29.0,5.5,28.0,56.5,271.0,2021.5,0.3835,17.9,0.507,0.123,0.16349999999999998,0.093,0.1275,0.493,0.438,0.575,0.4355,0.488,0.276,0.327,0.148,0.761,0.0,0.0,0.1085,0.5509999999999999,1.5,0.0
Malachi Richardson,richama01,SHOOTING GUARD,['SACRAMENTO KINGS' 'TORONTO RAPTORS'],22.0,15.25,1.5,159.125,15.875,45.875,6.5,21.625,8.75,11.25,2.5,14.75,6.25,4.5,0.5,5.75,14.625,47.0,2018.0,0.381,18.0125,0.494,0.141375,0.056625,0.16525,0.131,0.506,0.5205,0.4303333333333333,0.2383333333333333,0.49514285714285716,0.3753333333333333,0.22775,0.631,0.8261666666666666,0.007375,0.625,0.214125,0.3515,0.125,0.0
Malcolm Brogdon,brogdma01,POINT GUARD,['INDIANA PACERS' 'MILWAUKEE BUCKS'],26.5,55.5,43.0,1675.3333333333333,320.8333333333333,692.1666666666666,87.0,231.33333333333334,131.16666666666666,148.83333333333334,45.333333333333336,187.66666666666666,266.0,47.5,12.833333333333334,98.83333333333333,108.16666666666667,859.8333333333334,2019.5,0.4643333333333333,12.583333333333334,0.6693333333333333,0.36533333333333334,0.12433333333333334,0.08616666666666667,0.09300000000000001,0.33066666666666666,0.5091666666666667,0.5968333333333334,0.33516666666666667,0.43533333333333335,0.4211666666666667,0.3735,0.32683333333333336,0.6934999999999999,0.016,9.833333333333334,0.17566666666666667,0.4141666666666666,0.5,0.0
Malcolm Delaney,delanma01,POINT GUARD,ATLANTA HAWKS,27.5,63.5,2.5,1131.0,127.0,336.5,36.0,117.0,74.5,92.5,9.5,102.0,178.0,37.0,3.5,80.5,97.0,364.5,2017.5,0.378,17.15,0.6405,0.14450000000000002,0.081,0.07700000000000001,0.3385,0.3595,0.4095,0.484,0.19,0.3355,0.4375,0.3035,0.316,0.812,0.0045000000000000005,1.5,0.2675,0.288,1.5,0.0
Malcolm Hill,hillma01,['SHOOTING GUARD' 'SMALL FORWARD'],['ATLANTA HAWKS' 'CHICAGO BULLS'],26.0,9.5,0.0,106.0,12.0,26.0,6.5,18.0,5.5,7.0,5.5,12.0,4.0,3.5,1.5,1.5,12.0,36.0,2022.0,0.462,19.5,0.308,0.115,0.115,0.019,0.058,0.692,0.688,0.667,0.667,0.0,1.0,0.361,0.636,0.846,0.0,0.0,0.306,0.636,0.0,0.0
Malcolm Lee,leema01,SHOOTING GUARD,MINNESOTA TIMBERWOLVES,22.333333333333332,12.0,4.0,178.0,17.333333333333332,45.333333333333336,3.3333333333333335,11.333333333333334,8.666666666666666,12.333333333333334,8.0,13.666666666666666,17.0,6.666666666666667,3.3333333333333335,9.0,17.333333333333332,46.666666666666664,2013.3333333333333,0.25733333333333336,8.833333333333334,0.8383333333333334,0.292,0.4226666666666667,0.024333333333333335,0.09933333333333333,0.16166666666666668,0.2776666666666667,0.498,0.17500000000000002,0.4165,0.293,0.2665,0.548,0.9375,0.03,1.6666666666666667,0.5,0.2085,0.3333333333333333,0.0
Malcolm Miller,millema01,SMALL FORWARD,TORONTO RAPTORS,25.0,17.666666666666668,1.6666666666666667,118.33333333333333,12.0,27.666666666666668,8.666666666666666,21.333333333333332,3.3333333333333335,5.333333333333333,2.3333333333333335,9.666666666666666,5.0,2.3333333333333335,1.6666666666666667,3.3333333333333335,11.0,36.0,2019.0,0.43366666666666664,19.966666666666665,0.22766666666666668,0.156,0.04700000000000001,0.0,0.024000000000000004,0.7723333333333334,0.49499999999999994,0.4603333333333333,0.1665,,1.0,0.40700000000000003,0.8333333333333334,1.0,0.023666666666666666,0.6666666666666666,0.2976666666666667,0.5333333333333333,0.0,0.0
Malcolm Thomas,thomama01,POWER FORWARD,SAN ANTONIO SPURS,24.5,5.714285714285714,0.0,40.642857142857146,3.857142857142857,8.642857142857142,0.21428571428571427,1.3571428571428572,1.7857142857142858,3.2142857142857144,3.357142857142857,8.785714285714286,1.8571428571428572,0.7142857142857143,1.2142857142857142,3.5,4.0,9.714285714285714,2013.5,0.3527142857142857,7.392857142857143,0.9042142857142857,0.41950000000000004,0.36757142857142855,0.0017857142857142859,0.1155,0.09578571428571428,0.38621428571428573,0.7528333333333332,0.13485714285714287,0.0,0.04757142857142858,0.2,0.4120909090909091,1.0,0.18085714285714286,2.0,0.028599999999999997,0.0,0.0,0.0
Malik Allen,allenma01,POWER FORWARD,MIAMI HEAT,27.5,34.8,7.95,524.6,76.05,168.65,0.25,1.0,17.55,21.55,33.9,63.25,17.6,9.3,16.3,22.3,65.05,169.9,2006.5,0.4556,13.36,0.99405,0.1538,0.12125000000000001,0.2278,0.49124999999999996,0.0059499999999999996,0.45685000000000003,0.6162,0.32315,0.4194,0.44820000000000004,0.3167,0.68165,0.8333333333333334,0.0246,3.7,0.0917,0.125,0.2,0.0
Malik Beasley,beaslma01,SHOOTING GUARD,DENVER NUGGETS,22.727272727272727,40.54545454545455,10.454545454545455,858.5454545454545,157.45454545454547,367.27272727272725,80.81818181818181,209.1818181818182,33.18181818181818,40.63636363636363,14.727272727272727,87.18181818181819,51.63636363636363,24.545454545454547,5.454545454545454,32.81818181818182,49.36363636363637,428.90909090909093,2019.7272727272727,0.4308181818181818,16.436363636363637,0.4753636363636364,0.2138181818181818,0.11654545454545455,0.08,0.06545454545454545,0.5246363636363637,0.48063636363636364,0.6287272727272728,0.2818181818181818,0.4127272727272727,0.3821818181818182,0.3807272727272727,0.6518181818181819,0.9081818181818182,0.038818181818181814,12.727272727272727,0.24181818181818182,0.43518181818181817,0.8181818181818182,0.0
Malik Fitts,fittsma01,POWER FORWARD,['BOSTON CELTICS' 'LOS ANGELES CLIPPERS' 'UTAH JAZZ'],23.666666666666668,6.0,0.0,24.666666666666668,3.0,7.333333333333333,2.0,4.0,0.0,0.0,0.6666666666666666,6.0,1.6666666666666667,0.0,0.0,0.6666666666666666,2.3333333333333335,8.0,2021.6666666666667,0.39166666666666666,17.0,0.427,0.25166666666666665,0.10533333333333333,0.035333333333333335,0.035333333333333335,0.5730000000000001,0.222,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.035333333333333335,0.6666666666666666,0.5,0.39999999999999997,0.6666666666666666,0.6666666666666666
Malik Hairston,hairsma01,SHOOTING GUARD,SAN ANTONIO SPURS,21.5,31.0,0.0,236.0,32.0,62.5,1.0,6.0,9.5,18.5,12.0,26.5,14.5,5.0,8.0,11.5,24.0,74.5,2009.5,0.508,8.6,0.9175,0.5485,0.0605,0.037,0.27149999999999996,0.08249999999999999,0.5425,0.6759999999999999,0.2915,1.0,0.2665,0.091,0.6205,1.0,0.14750000000000002,9.0,0.8634999999999999,0.125,0.0,0.0
Malik Monk,monkma01,SHOOTING GUARD,CHARLOTTE HORNETS,21.0,61.8,7.6,1259.6,231.2,544.8,101.6,286.2,71.2,85.8,20.4,123.0,125.4,32.4,15.4,77.8,85.0,635.2,2020.0,0.4176,16.86,0.47620000000000007,0.2072,0.13540000000000002,0.06,0.0732,0.5237999999999999,0.4854,0.6452,0.3766,0.3384,0.3644,0.3496,0.46440000000000003,0.8039999999999999,0.040600000000000004,23.2,0.1746,0.38039999999999996,3.0,0.0
Malik Newman,newmama01,['POINT GUARD' 'SHOOTING GUARD'],CLEVELAND CAVALIERS,23.0,1.0,0.0,6.0,1.5,3.5,0.0,1.0,2.0,2.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,5.0,2021.0,0.3,18.4,0.65,0.1,0.0,0.2,0.35,0.35,0.375,1.0,,1.0,0.0,0.0,0.667,,0.0,0.0,0.0,,0.0,0.0
Malik Rose,rosema01,POWER FORWARD,NEW YORK KNICKS,31.05263157894737,42.78947368421053,4.7894736842105265,757.421052631579,99.42105263157895,231.47368421052633,0.7368421052631579,5.473684210526316,75.84210526315789,99.94736842105263,59.21052631578947,123.63157894736842,39.31578947368421,25.0,12.263157894736842,57.63157894736842,100.57894736842105,275.42105263157896,2006.0526315789473,0.39894736842105266,10.205263157894738,0.9643157894736841,0.34747368421052627,0.14357894736842103,0.15173684210526317,0.3216842105263158,0.035684210526315784,0.4094736842105263,0.5284210526315789,0.31963157894736843,0.3066842105263158,0.3742105263157895,0.14363157894736842,0.6201578947368421,0.95,0.03905263157894737,11.947368421052632,0.27863157894736845,0.16292307692307692,1.0,0.0
Mamadi Diakite,diakima01,POWER FORWARD,['MILWAUKEE BUCKS' 'OKLAHOMA CITY THUNDER'],24.5,13.5,2.0,164.5,20.5,43.5,0.5,6.5,8.5,12.5,12.5,34.0,5.0,6.0,7.5,5.0,24.5,50.0,2021.5,0.466,8.8,0.847,0.40049999999999997,0.2575,0.11549999999999999,0.073,0.153,0.532,0.6335,0.487,0.30000000000000004,0.2,0.0625,0.7535000000000001,1.0,0.215,7.5,0.325,0.0,0.0,0.0
Mamadou N'Diaye,ndiayma02,CENTER,['ATLANTA HAWKS' 'DALLAS MAVERICKS' 'TORONTO RAPTORS'],27.5,12.5,1.1,159.0,13.9,33.7,0.0,0.1,18.0,24.3,17.4,27.5,0.8,3.3,11.4,7.6,26.4,45.8,2003.5,0.3274,5.79,0.9949999999999999,0.418,0.3955,0.1167,0.06470000000000001,0.005,0.3295,0.606,0.1671,0.140625,0.345125,0.0,0.698375,,0.054900000000000004,3.5,0.0,,0.1,0.0
Mangok Mathiang,mathima01,CENTER,CHARLOTTE HORNETS,25.0,4.0,0.0,20.0,4.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,5.0,8.0,2018.0,0.571,2.0,1.0,0.857,0.143,0.0,0.0,0.0,0.571,0.5,1.0,,,,1.0,,0.429,3.0,,,0.0,0.0
Manny Harris,harrima01,SHOOTING GUARD,CLEVELAND CAVALIERS,23.5,23.25,5.0,398.5,49.75,131.0,13.25,37.5,31.0,42.0,14.25,49.0,32.25,12.0,3.5,25.25,26.0,143.75,2013.5,0.3435,12.025,0.75575,0.3085,0.20775000000000002,0.04525,0.194,0.24425,0.362,0.562,0.23825000000000002,0.305,0.19575,0.26325,0.353,0.8103333333333333,0.017499999999999998,2.25,0.11599999999999999,0.3753333333333333,0.0,0.0
Manu Ginóbili,ginobma01,SHOOTING GUARD,SAN ANTONIO SPURS,32.5,66.0625,21.8125,1678.6875,286.5,641.375,93.4375,253.4375,211.25,255.5625,42.8125,188.25,250.0625,87.0,19.9375,132.25,138.25,877.6875,2010.5,,,,,,,,,,,,,,,,,,,,,,
MarShon Brooks,brookma01,SHOOTING GUARD,['BOSTON CELTICS' 'GOLDEN STATE WARRIORS' 'LOS ANGELES LAKERS'],25.375,19.0625,3.125,275.25,49.0,109.125,9.25,24.4375,22.0625,29.625,10.125,26.5,22.3125,10.125,3.375,20.0,20.75,129.3125,2014.375,0.43475,11.65,0.7973125,0.264625,0.2599375,0.124375,0.1485,0.20268750000000002,0.4423125,0.6624375,0.4484375,0.2820625,0.1373125,0.3909375,0.3285,0.6215384615384616,0.0335625,3.5625,0.0901875,0.5276,0.0,0.0
Marc Gasol,gasolma01,CENTER,MEMPHIS GRIZZLIES,31.11111111111111,58.27777777777778,56.111111111111114,1866.1666666666667,300.8333333333333,632.1111111111111,34.94444444444444,96.83333333333333,177.61111111111111,229.5,87.27777777777777,349.27777777777777,205.22222222222223,53.333333333333336,79.22222222222223,114.72222222222223,165.83333333333334,814.2222222222222,2016.111111111111,0.4732777777777778,12.06111111111111,0.7992777777777778,0.20927777777777778,0.2775,0.17672222222222222,0.13572222222222222,0.20072222222222222,0.4950555555555555,0.6693888888888888,0.46444444444444444,0.3937222222222222,0.4085,0.30166666666666664,0.6699444444444445,0.937125,0.037611111111111116,25.055555555555557,0.041666666666666664,0.2902,1.2777777777777777,0.05555555555555555
Marc Jackson,jacksma02,CENTER,"['GOLDEN STATE WARRIORS' 'MINNESOTA TIMBERWOLVES'
 'NEW ORLEANS/OKLAHOMA CITY HORNETS']",29.0,34.88235294117647,7.411764705882353,624.4705882352941,97.76470588235294,220.35294117647058,0.5294117647058824,2.176470588235294,65.11764705882354,80.0,52.8235294117647,85.11764705882354,25.11764705882353,11.470588235294118,7.647058823529412,38.64705882352941,68.52941176470588,261.1764705882353,2004.0,0.4226470588235294,9.782352941176471,0.9929411764705882,0.3083529411764706,0.18352941176470589,0.1986470588235294,0.30247058823529416,0.007058823529411764,0.42411764705882354,0.5664117647058823,0.36305882352941177,0.3224705882352941,0.39152941176470585,0.24746153846153846,0.6174705882352941,0.8333333333333334,0.025823529411764707,5.294117647058823,0.038461538461538464,0.0,0.23529411764705882,0.0
Marcelo Huertas,huertma01,POINT GUARD,LOS ANGELES LAKERS,32.5,38.0,0.5,553.0,61.0,149.0,10.0,40.0,18.0,23.0,10.0,47.0,117.0,18.0,4.5,49.5,46.0,150.0,2016.5,0.395,13.15,0.728,0.1595,0.281,0.21800000000000003,0.069,0.272,0.45399999999999996,0.636,0.39649999999999996,0.4315,0.2,0.2365,0.261,0.6565,0.0,0.0,0.118,0.0625,3.0,0.0
Marcin Gortat,gortama01,CENTER,ORLANDO MAGIC,27.764705882352942,56.8235294117647,36.1764705882353,1456.1764705882354,239.8235294117647,433.7647058823529,0.29411764705882354,1.6470588235294117,83.88235294117646,121.88235294117646,120.88235294117646,330.2352941176471,62.05882352941177,26.764705882352942,62.76470588235294,65.88235294117646,126.52941176470588,563.8235294117648,2012.764705882353,0.5461764705882353,5.529411764705882,0.9961764705882352,0.4785882352941176,0.30305882352941177,0.1571764705882353,0.057529411764705884,0.003823529411764706,0.5475294117647058,0.7070588235294117,0.4133529411764706,0.3880588235294118,0.3446470588235294,0.25,0.7424117647058823,1.0,0.08958823529411764,36.23529411764706,0.0,,0.23529411764705882,0.0
Marco Belinelli,belinma01,SHOOTING GUARD,SAN ANTONIO SPURS,28.11111111111111,56.666666666666664,12.38888888888889,1302.3333333333333,201.27777777777777,471.5,84.11111111111111,223.33333333333334,86.22222222222223,100.61111111111111,12.61111111111111,102.44444444444444,95.83333333333333,34.44444444444444,4.944444444444445,57.666666666666664,78.0,572.8888888888889,2015.111111111111,0.428,18.483333333333334,0.5218888888888888,0.14127777777777778,0.06216666666666667,0.06138888888888889,0.2569444444444444,0.4781111111111111,0.47644444444444445,0.6436666666666667,0.33494444444444443,0.4221111111111111,0.43127777777777776,0.37783333333333335,0.7299444444444444,0.8753888888888889,0.0074444444444444445,3.3333333333333335,0.21533333333333332,0.4156666666666667,2.2222222222222223,0.1111111111111111
Marcus Banks,banksma01,POINT GUARD,MIAMI HEAT,25.608695652173914,25.217391304347824,4.391304347826087,439.7826086956522,60.56521739130435,136.82608695652175,11.08695652173913,32.608695652173914,33.30434782608695,43.08695652173913,6.782608695652174,33.0,58.52173913043478,18.434782608695652,4.739130434782608,33.73913043478261,51.30434782608695,165.52173913043478,2007.608695652174,0.4082173913043478,14.069565217391306,0.6978260869565218,0.31430434782608696,0.07791304347826088,0.03930434782608696,0.26634782608695656,0.3022608695652174,0.46360869565217394,0.636909090909091,0.27831578947368424,0.2138,0.352,0.2980909090909091,0.2732272727272727,0.7416818181818182,0.006217391304347826,1.608695652173913,0.23054545454545455,0.3152272727272727,0.6956521739130435,0.0
Marcus Camby,cambyma01,CENTER,PORTLAND TRAIL BLAZERS,33.73913043478261,43.82608695652174,40.56521739130435,1288.0,150.17391304347825,321.5652173913044,1.0,4.086956521739131,60.30434782608695,90.91304347826087,122.30434782608695,344.69565217391306,93.65217391304348,45.69565217391305,97.52173913043478,55.608695652173914,109.21739130434783,361.6521739130435,2008.7391304347825,0.45699999999999996,7.817391304347827,0.9868695652173913,0.4762173913043478,0.1368695652173913,0.12321739130434783,0.2504347826086956,0.013130434782608695,0.45952173913043476,0.5616086956521739,0.3650869565217391,0.38160869565217387,0.3644782608695652,0.20020000000000002,0.6620869565217391,0.8846153846153846,0.06986956521739131,27.304347826086957,0.26255,0.27775,0.34782608695652173,0.0
Marcus Cousin,cousima01,CENTER,UTAH JAZZ,24.0,4.0,0.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,2011.0,0.667,12.9,1.0,0.0,0.333,0.333,0.333,0.0,0.667,,0.0,1.0,1.0,,1.0,,0.0,0.0,,,0.0,0.0
Marcus Derrickson,derrima01,POWER FORWARD,GOLDEN STATE WARRIORS,22.0,11.0,0.0,67.0,16.0,33.0,10.0,20.0,4.0,5.0,8.0,5.0,1.0,0.0,1.0,3.0,9.0,46.0,2019.0,0.485,20.6,0.394,0.091,0.061,0.121,0.121,0.606,0.462,0.667,0.0,0.5,0.5,0.5,0.667,0.8,0.0,0.0,0.25,0.4,0.0,0.0
Marcus Fizer,fizerma01,POWER FORWARD,CHICAGO BULLS,24.5,48.166666666666664,5.833333333333333,1005.3333333333334,183.83333333333334,422.6666666666667,3.5,18.333333333333332,92.5,133.83333333333334,62.5,160.83333333333334,58.666666666666664,22.333333333333332,13.5,71.33333333333333,108.0,463.6666666666667,2003.5,0.45,9.616666666666667,0.9578333333333333,0.3025,0.2316666666666667,0.20383333333333334,0.21983333333333333,0.042166666666666665,0.4538333333333333,0.6298333333333334,0.4538333333333333,0.3795,0.3446666666666667,0.2853333333333333,0.5723333333333334,0.9314,0.0395,17.666666666666668,0.32349999999999995,0.32866666666666666,0.8333333333333334,0.0
Marcus Garrett,garrema01,SHOOTING GUARD,MIAMI HEAT,23.0,12.0,0.0,128.0,5.0,21.0,1.0,4.0,2.0,5.0,9.0,14.0,7.0,5.0,3.0,2.0,16.0,13.0,2022.0,0.238,9.3,0.81,0.476,0.143,0.095,0.095,0.19,0.235,0.2,0.333,0.0,0.5,0.25,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0
Marcus Georges-Hunt,georgma01,SHOOTING GUARD,['MINNESOTA TIMBERWOLVES' 'ORLANDO MAGIC'],22.5,23.5,0.0,136.0,11.5,27.5,2.5,8.5,11.0,15.5,4.0,8.5,5.0,3.5,0.0,2.5,18.5,36.5,2017.5,0.362,11.95,0.701,0.362,0.1845,0.0415,0.1235,0.2995,0.35750000000000004,0.262,0.625,0.25,0.2,0.3835,0.706,0.875,0.021,1.0,0.1335,0.5,0.0,0.0
Marcus Haislip,haislma01,POWER FORWARD,MILWAUKEE BUCKS,24.5,22.25,2.0,213.5,31.25,71.5,1.75,5.0,13.5,20.5,12.75,20.0,4.0,3.75,8.5,9.75,25.0,77.75,2005.5,0.43374999999999997,9.7,0.9077500000000001,0.36675,0.15625,0.16425,0.22075,0.09225,0.4305,0.60825,0.48575,0.4675,0.253,0.3375,0.53525,1.0,0.12975,9.25,0.37075,0.5476666666666666,0.0,0.0
Marcus Landry,landrma01,SMALL FORWARD,['BOSTON CELTICS' 'NEW YORK KNICKS'],24.0,9.0,0.0,55.5,8.0,21.5,4.5,14.0,1.5,2.5,2.5,7.0,0.0,0.5,1.0,3.0,7.0,22.0,2010.0,0.254,20.3,0.2383333333333333,0.143,0.032,0.0,0.06366666666666666,0.7616666666666667,0.467,0.556,0.0,,0.5,0.22233333333333336,0.286,1.0,0.015666666666666666,0.6666666666666666,0.4753333333333334,0.32066666666666666,0.0,0.0
Marcus Morris,morrima03,POWER FORWARD,['LOS ANGELES CLIPPERS' 'PHOENIX SUNS'],26.761904761904763,47.42857142857143,28.904761904761905,1255.7619047619048,210.0952380952381,483.7142857142857,76.0,199.14285714285714,83.76190476190476,110.04761904761905,44.142857142857146,168.9047619047619,65.76190476190476,32.0,14.476190476190476,57.333333333333336,106.0952380952381,579.952380952381,2016.7619047619048,0.4250952380952381,16.48095238095238,0.5869047619047618,0.159,0.11347619047619048,0.14723809523809525,0.16752380952380952,0.4130952380952381,0.468952380952381,0.6369523809523809,0.33880952380952384,0.43061904761904757,0.3814761904761904,0.36014285714285715,0.4774285714285714,0.8618095238095238,0.028333333333333332,9.80952380952381,0.3141428571428571,0.3823333333333333,3.238095238095238,0.047619047619047616
Marcus Paige,paigema01,POINT GUARD,CHARLOTTE HORNETS,24.0,5.0,0.0,28.0,4.0,14.0,2.0,8.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,12.0,2018.0,0.286,17.4,0.429,0.071,0.214,0.071,0.071,0.571,0.333,0.0,0.333,0.0,1.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
Marcus Smart,smartma01,['POINT GUARD' 'SHOOTING GUARD'],BOSTON CELTICS,23.5,65.0,37.375,1935.5,226.875,593.375,99.5,309.625,126.5,162.25,54.375,179.0,289.75,102.625,23.875,117.375,166.625,679.75,2018.5,0.38175,16.8,0.475625,0.17837499999999998,0.160375,0.076375,0.06,0.524375,0.44999999999999996,0.5746249999999999,0.363,0.410875,0.312875,0.318,0.36575,0.84175,0.013,6.375,0.193875,0.356375,3.75,0.0
Marcus Thornton,thornma01,SHOOTING GUARD,SACRAMENTO KINGS,25.857142857142858,35.392857142857146,8.964285714285714,785.3928571428571,144.28571428571428,345.32142857142856,50.67857142857143,142.46428571428572,52.25,63.785714285714285,27.321428571428573,70.25,47.964285714285715,28.464285714285715,4.392857142857143,34.535714285714285,51.25,391.5,2013.857142857143,0.4057857142857143,15.700000000000001,0.5730357142857142,0.20700000000000002,0.14082142857142857,0.06646428571428571,0.15810714285714284,0.42696428571428574,0.4569642857142857,0.5789642857142857,0.394,0.4008928571428571,0.3717857142857143,0.34125,0.47000000000000003,0.8439642857142857,0.005214285714285714,2.4285714285714284,0.18567857142857142,0.37960714285714287,1.6071428571428572,0.0
Marcus Vinicius,vincima01,SMALL FORWARD,['NEW ORLEANS HORNETS' 'NEW ORLEANS/OKLAHOMA CITY HORNETS'],22.5,13.0,0.0,86.0,8.0,17.5,4.0,9.5,5.0,9.0,1.5,8.0,3.5,1.5,1.0,4.5,7.0,25.0,2007.5,0.4585,16.6,0.4665,0.2335,0.0665,0.0585,0.1085,0.5335,0.5,0.75,0.5,0.0,0.1665,0.423,0.875,1.0,0.1085,2.0,0.268,0.75,0.0,0.0
Marcus Williams,willima04,POINT GUARD,SAN ANTONIO SPURS,21.72222222222222,23.27777777777778,1.7222222222222223,325.6111111111111,43.77777777777778,115.94444444444444,16.11111111111111,45.77777777777778,14.5,18.88888888888889,6.333333333333333,33.44444444444444,56.611111111111114,9.277777777777779,1.1666666666666667,29.11111111111111,20.72222222222222,118.16666666666667,2008.2777777777778,0.32916666666666666,15.100000000000001,0.8461111111111111,0.15416666666666667,0.1081111111111111,0.15405555555555556,0.4298888888888889,0.15388888888888888,0.3278333333333333,0.2663846153846154,0.27873333333333333,0.5309999999999999,0.235125,0.3405714285714286,0.43546666666666667,0.8282857142857143,0.00022222222222222223,0.05555555555555555,0.10442857142857143,0.4084,1.5,0.05555555555555555
Mardy Collins,collima01,SHOOTING GUARD,NEW YORK KNICKS,23.77777777777778,31.666666666666668,6.555555555555555,505.6666666666667,56.22222222222222,141.33333333333334,7.111111111111111,21.0,18.666666666666668,31.0,17.0,44.111111111111114,61.0,19.11111111111111,4.666666666666667,35.44444444444444,46.22222222222222,138.22222222222223,2008.7777777777778,0.3874444444444445,8.822222222222223,0.8573333333333334,0.41777777777777775,0.22366666666666665,0.10955555555555556,0.10633333333333334,0.14266666666666666,0.40544444444444444,0.4978888888888889,0.26333333333333336,0.3174444444444445,0.49222222222222217,0.2808888888888889,0.307,0.8185714285714285,0.015666666666666666,3.111111111111111,0.39011111111111113,0.3665555555555556,1.2222222222222223,0.0
Marial Shayok,shayoma01,SHOOTING GUARD,PHILADELPHIA 76ERS,24.0,4.0,0.0,28.0,3.0,12.0,2.0,6.0,3.0,4.0,1.0,6.0,1.0,0.0,1.0,3.0,4.0,11.0,2020.0,0.25,19.3,0.5,0.083,0.083,0.083,0.25,0.5,0.167,0.0,1.0,0.0,0.0,0.333,0.0,1.0,0.0,0.0,0.333,0.0,0.0,0.0
Mario Chalmers,chalmma01,POINT GUARD,MIAMI HEAT,27.142857142857142,54.857142857142854,29.571428571428573,1427.9285714285713,164.28571428571428,394.92857142857144,60.5,175.07142857142858,110.85714285714286,137.92857142857142,18.5,117.14285714285714,205.14285714285714,80.42857142857143,9.214285714285714,101.57142857142857,151.28571428571428,499.92857142857144,2014.142857142857,0.4009285714285714,14.507142857142856,0.5775,0.2679285714285714,0.15842857142857142,0.05621428571428572,0.09514285714285715,0.4225,0.4655,0.542,0.387,0.45914285714285713,0.41007142857142853,0.3035,0.25957142857142856,0.8478571428571428,0.0037142857142857142,1.6428571428571428,0.31142857142857144,0.3296428571428572,3.642857142857143,0.07142857142857142
